id,pk,slug,event_id,fighter_1_id,fighter_2_id,winner_id,bout_type,weight_class,weight_lbs,outcome_method,outcome_method_details,end_round,end_round_time,fighter_1_odds,fighter_2_odds,is_cancelled
RmlnaHROb2RlOjU0MzI1,54325,rick-hawn-vs-stephen-stengel-54325,RXZlbnROb2RlOjU2MjE=,RmlnaHRlck5vZGU6MjA0MQ==,RmlnaHRlck5vZGU6ODAyOQ==,RmlnaHRlck5vZGU6MjA0MQ==,MC,Middleweight,185.0,KO/TKO,Check Left Hook,1.0,0:35,,,0
RmlnaHROb2RlOjUzMjEz,53213,zachary-calmus-vs-connor-mckenna-53213,RXZlbnROb2RlOjU2MjE=,RmlnaHRlck5vZGU6Mzk0NDY=,RmlnaHRlck5vZGU6NDc2MTg=,RmlnaHRlck5vZGU6Mzk0NDY=,MC,Heavyweight,265.0,KO/TKO,Overhand Left,3.0,1:49,-800.0,550.0,0
RmlnaHROb2RlOjUzNDQx,53441,dylan-felion-vs-danny-pettit-53441,RXZlbnROb2RlOjU2MjE=,RmlnaHRlck5vZGU6NTk5OTk=,RmlnaHRlck5vZGU6NjAwMDA=,RmlnaHRlck5vZGU6NjAwMDA=,PL,Featherweight,145.0,KO/TKO,Right Hand,3.0,0:36,-900.0,600.0,0
RmlnaHROb2RlOjUzNTI1,53525,ryan-roberts-vs-bobby-taylor-53525,RXZlbnROb2RlOjU2MjA=,RmlnaHRlck5vZGU6ODMw,RmlnaHRlck5vZGU6NjkzMQ==,RmlnaHRlck5vZGU6NjkzMQ==,MC,Lightweight,155.0,Decision,Unanimous,5.0,5:00,130.0,-160.0,0
RmlnaHROb2RlOjU0NDcx,54471,sarah-shell-vs-crystal-van-wyk-54471,RXZlbnROb2RlOjU2MjA=,RmlnaHRlck5vZGU6MzEyNTI=,RmlnaHRlck5vZGU6NTI5Njc=,RmlnaHRlck5vZGU6MzEyNTI=,MC,Strawweight,115.0,Decision,Unanimous,5.0,5:00,,,0
RmlnaHROb2RlOjU0MTUz,54153,sarah-shell-vs-diamond-long-54153,RXZlbnROb2RlOjU2MjA=,RmlnaHRlck5vZGU6MzEyNTI=,RmlnaHRlck5vZGU6NDg3Njk=,,MC,Flyweight,125.0,,,,,,,0
RmlnaHROb2RlOjUzNDMz,53433,kassius-holdorf-vs-dionisio-ramirez-53433,RXZlbnROb2RlOjU2MjA=,RmlnaHRlck5vZGU6Nzg0Mg==,RmlnaHRlck5vZGU6MTE2MDg=,RmlnaHRlck5vZGU6MTE2MDg=,PL,Catchweight,165.0,KO/TKO,,1.0,1:59,-300.0,240.0,0
RmlnaHROb2RlOjUzNDMw,53430,sean-wilson-vs-emeka-ifekandu-53430,RXZlbnROb2RlOjU2MjA=,RmlnaHRlck5vZGU6MzA2,RmlnaHRlck5vZGU6ODc1OQ==,RmlnaHRlck5vZGU6ODc1OQ==,MC,Lightweight,155.0,Decision,Majority,5.0,5:00,200.0,-260.0,0
RmlnaHROb2RlOjUzNDI4,53428,carlos-trinidad-vs-dustin-pague-53428,RXZlbnROb2RlOjU2MjA=,RmlnaHRlck5vZGU6NDU0NjM=,RmlnaHRlck5vZGU6MTI0OA==,RmlnaHRlck5vZGU6NDU0NjM=,ME,Catchweight,165.0,KO/TKO,,1.0,2:00,-180.0,150.0,0
RmlnaHROb2RlOjUzNDI5,53429,dakota-cochrane-vs-jeremie-holloway-53429,RXZlbnROb2RlOjU2MjA=,RmlnaHRlck5vZGU6MTcz,RmlnaHRlck5vZGU6ODE1Mg==,RmlnaHRlck5vZGU6MTcz,CO,Catchweight,175.0,KO/TKO,,2.0,0:42,130.0,-160.0,0
RmlnaHROb2RlOjUzNTI0,53524,alonzo-martinez-vs-stanislav-grosu-53524,RXZlbnROb2RlOjU2MjA=,RmlnaHRlck5vZGU6MTM4,RmlnaHRlck5vZGU6NDMwMDQ=,RmlnaHRlck5vZGU6NDMwMDQ=,MC,Catchweight,175.0,KO/TKO,,2.0,1:24,160.0,-200.0,0
RmlnaHROb2RlOjUzNDMx,53431,josh-krejci-vs-nate-morrow-53431,RXZlbnROb2RlOjU2MjA=,RmlnaHRlck5vZGU6MzM2MjE=,RmlnaHRlck5vZGU6OTIwMg==,RmlnaHRlck5vZGU6OTIwMg==,PL,Featherweight,145.0,KO/TKO,,3.0,1:59,425.0,-600.0,0
RmlnaHROb2RlOjUzNDc4,53478,tommy-strydom-vs-corey-roberts-53478,RXZlbnROb2RlOjU2MjA=,RmlnaHRlck5vZGU6NDkwMzM=,RmlnaHRlck5vZGU6MjA5MTU=,RmlnaHRlck5vZGU6NDkwMzM=,MC,Featherweight,145.0,Decision,Unanimous,5.0,5:00,-280.0,220.0,0
RmlnaHROb2RlOjUzNTQw,53540,ryan-braun-vs-corey-mcintosh-53540,RXZlbnROb2RlOjU2MjA=,RmlnaHRlck5vZGU6MTA2NDc=,RmlnaHRlck5vZGU6NjAxOTA=,RmlnaHRlck5vZGU6MTA2NDc=,MC,Light Heavyweight,205.0,Decision,Unanimous,5.0,5:00,-260.0,200.0,0
RmlnaHROb2RlOjUzNDMy,53432,brandon-meyer-vs-eduardo-peralta-53432,RXZlbnROb2RlOjU2MjA=,RmlnaHRlck5vZGU6MjI5NzM=,RmlnaHRlck5vZGU6MzU0NzY=,RmlnaHRlck5vZGU6MzU0NzY=,PL,Lightweight,155.0,KO/TKO,,4.0,1:10,-110.0,-120.0,0
RmlnaHROb2RlOjU0MzQ0,54344,marcelo-antonio-perez-vs-nicolas-diaz-54344,RXZlbnROb2RlOjU2MTk=,RmlnaHRlck5vZGU6NjE5NzE=,RmlnaHRlck5vZGU6NjE5NzI=,RmlnaHRlck5vZGU6NjE5NzI=,MC,Flyweight,125.0,Decision,Unanimous,5.0,5:00,400.0,-550.0,0
RmlnaHROb2RlOjU0MzQz,54343,jose-juan-lopez-vs-juan-campos-54343,RXZlbnROb2RlOjU2MTk=,RmlnaHRlck5vZGU6NjE5Njk=,RmlnaHRlck5vZGU6NjE5NzA=,RmlnaHRlck5vZGU6NjE5NzA=,MC,Bantamweight,135.0,Decision,Split,5.0,5:00,,,0
RmlnaHROb2RlOjUzNTM3,53537,luis-rey-gallegos-vs-rodolfo-rubio-perez-53537,RXZlbnROb2RlOjU2MTk=,RmlnaHRlck5vZGU6NjAxODk=,RmlnaHRlck5vZGU6NjIwMg==,RmlnaHRlck5vZGU6NjIwMg==,ME,Bantamweight,135.0,KO/TKO,,1.0,1:35,185.0,-225.0,0
RmlnaHROb2RlOjU0MTQ3,54147,emanuel-rivero-vs-dony-matos-54147,RXZlbnROb2RlOjU2MTk=,RmlnaHRlck5vZGU6MzM3MTI=,RmlnaHRlck5vZGU6MzM1MjQ=,,MC,,,,,,,,,1
RmlnaHROb2RlOjU0MzQx,54341,sergio-perez-jimenez-vs-mario-martinez-vela-54341,RXZlbnROb2RlOjU2MTk=,RmlnaHRlck5vZGU6NjE5NjU=,RmlnaHRlck5vZGU6NjE5NjY=,RmlnaHRlck5vZGU6NjE5NjU=,MC,Catchweight,175.0,Ends in a Draw,Majority,5.0,5:00,-130.0,100.0,0
RmlnaHROb2RlOjU0MzM4,54338,luis-castaneda-vs-heriberto-tovar-54338,RXZlbnROb2RlOjU2MTk=,RmlnaHRlck5vZGU6NjE5NjE=,RmlnaHRlck5vZGU6MzMyMDk=,RmlnaHRlck5vZGU6NjE5NjE=,MC,Catchweight,175.0,Decision,Unanimous,5.0,5:00,,,0
RmlnaHROb2RlOjU0MzQy,54342,alberto-sanchez-vs-roberto-uvando-54342,RXZlbnROb2RlOjU2MTk=,RmlnaHRlck5vZGU6NjE5Njc=,RmlnaHRlck5vZGU6NjE5Njg=,RmlnaHRlck5vZGU6NjE5Njg=,MC,Lightweight,155.0,Decision,Split,5.0,5:00,,,0
RmlnaHROb2RlOjU0MzM5,54339,juan-alvarez-vs-carlos-giner-54339,RXZlbnROb2RlOjU2MTk=,RmlnaHRlck5vZGU6NjE5NjI=,RmlnaHRlck5vZGU6NjE5NjM=,RmlnaHRlck5vZGU6NjE5NjM=,MC,Lightweight,155.0,KO/TKO,,1.0,0:32,,-140.0,0
RmlnaHROb2RlOjU0MzIz,54323,roman-cordoba-vs-dony-matos-54323,RXZlbnROb2RlOjU2MTk=,RmlnaHRlck5vZGU6NTY0NTM=,RmlnaHRlck5vZGU6MzM1MjQ=,RmlnaHRlck5vZGU6MzM1MjQ=,MC,Featherweight,145.0,Decision,Unanimous,5.0,5:00,153.0,-183.0,0
RmlnaHROb2RlOjU0MTYw,54160,julian-fernandez-vs-lino-sanchez-54160,RXZlbnROb2RlOjU2MTk=,RmlnaHRlck5vZGU6MjY3Nzg=,RmlnaHRlck5vZGU6NjE3MjI=,RmlnaHRlck5vZGU6MjY3Nzg=,CO,Light Heavyweight,205.0,KO/TKO,Doctor Stoppage (Eye Injury),1.0,2:00,-315.0,255.0,0
RmlnaHROb2RlOjU0MzQw,54340,eduardo-meneses-vs-cesar-vazquez-54340,RXZlbnROb2RlOjU2MTk=,RmlnaHRlck5vZGU6NjE5NjQ=,RmlnaHRlck5vZGU6NTkyMzU=,RmlnaHRlck5vZGU6NTkyMzU=,MC,Bantamweight,135.0,KO/TKO,,2.0,1:50,220.0,-280.0,0
RmlnaHROb2RlOjUzNTIz,53523,andrew-strode-vs-dominick-carey-53523,RXZlbnROb2RlOjU2MTg=,RmlnaHRlck5vZGU6NTU4Nzc=,RmlnaHRlck5vZGU6NTYxNDI=,,CO,Flyweight,125.0,,,,,-800.0,550.0,1
RmlnaHROb2RlOjYzODc5,63879,joseph-creer-vs-danny-mitchell-63879,RXZlbnROb2RlOjU2MTg=,RmlnaHRlck5vZGU6MzMwMzM=,RmlnaHRlck5vZGU6NjY0MjE=,RmlnaHRlck5vZGU6MzMwMzM=,MC,Light Heavyweight,205.0,KO/TKO,,2.0,1:08,,,0
RmlnaHROb2RlOjU0NjI5,54629,daniel-mitchell-vs-joseph-creer-54629,RXZlbnROb2RlOjU2MTg=,RmlnaHRlck5vZGU6NjE2OTg=,RmlnaHRlck5vZGU6MzMwMzM=,,MC,,,,,,,,,0
RmlnaHROb2RlOjUzNDE3,53417,dylan-schulte-vs-ruben-arroyo-53417,RXZlbnROb2RlOjU2MTg=,RmlnaHRlck5vZGU6MzUyNTQ=,RmlnaHRlck5vZGU6NjAxNDA=,,MC,Featherweight,145.0,,,,,-600.0,425.0,1
RmlnaHROb2RlOjUzNTM2,53536,casey-moses-vs-zeb-vincent-53536,RXZlbnROb2RlOjU2MTg=,RmlnaHRlck5vZGU6NjAxODg=,RmlnaHRlck5vZGU6NDg5Mzc=,RmlnaHRlck5vZGU6NDg5Mzc=,MC,Welterweight,170.0,KO/TKO,Injury,3.0,2:00,-180.0,150.0,0
RmlnaHROb2RlOjU0Mjg4,54288,matthew-maestas-vs-jessie-stalder-54288,RXZlbnROb2RlOjU2MTg=,RmlnaHRlck5vZGU6NTE3MDA=,RmlnaHRlck5vZGU6NDU2Nzc=,RmlnaHRlck5vZGU6NTE3MDA=,MC,Catchweight,175.0,KO/TKO,,1.0,1:04,-168.0,138.0,0
RmlnaHROb2RlOjUzNDAx,53401,keegan-vandermeer-vs-sawyer-depee-53401,RXZlbnROb2RlOjU2MTg=,RmlnaHRlck5vZGU6NDg5MzY=,RmlnaHRlck5vZGU6NDIyMzc=,RmlnaHRlck5vZGU6NDIyMzc=,ME,Catchweight,200.0,KO/TKO,,1.0,1:33,-127.0,-103.0,0
RmlnaHROb2RlOjUzNDAy,53402,andrew-yates-vs-josh-huber-53402,RXZlbnROb2RlOjU2MTg=,RmlnaHRlck5vZGU6NTgwNQ==,RmlnaHRlck5vZGU6Mjk3Mw==,RmlnaHRlck5vZGU6Mjk3Mw==,CO,Catchweight,165.0,KO/TKO,,4.0,1:47,-515.0,390.0,0
RmlnaHROb2RlOjU5MzU1,59355,dylan-schulte-vs-roberto-armas-59355,RXZlbnROb2RlOjU2MTg=,RmlnaHRlck5vZGU6MzUyNTQ=,RmlnaHRlck5vZGU6NTYyMDE=,RmlnaHRlck5vZGU6MzUyNTQ=,MC,Featherweight,145.0,KO/TKO,,1.0,0:32,,,0
RmlnaHROb2RlOjUzOTUz,53953,sergio-lopez-vs-derrick-findley-53953,RXZlbnROb2RlOjU2MTg=,RmlnaHRlck5vZGU6NjE1NTM=,RmlnaHRlck5vZGU6NDE1NTE=,RmlnaHRlck5vZGU6NDE1NTE=,MC,Catchweight,165.0,KO/TKO,,3.0,0:57,550.0,-800.0,0
RmlnaHROb2RlOjUzNDE2,53416,ramiro-figueroa-vs-brett-hudson-53416,RXZlbnROb2RlOjU2MTg=,RmlnaHRlck5vZGU6NjAxMzk=,RmlnaHRlck5vZGU6NTU4NzY=,RmlnaHRlck5vZGU6NjAxMzk=,MC,Lightweight,155.0,KO/TKO,,2.0,2:00,-1200.0,750.0,0
RmlnaHROb2RlOjUzNDE4,53418,lumumba-sayers-vs-jeremy-morrison-53418,RXZlbnROb2RlOjU2MTg=,RmlnaHRlck5vZGU6NTMwNw==,RmlnaHRlck5vZGU6MTYzNTA=,RmlnaHRlck5vZGU6NTMwNw==,MC,Heavyweight,265.0,KO/TKO,,1.0,0:12,-240.0,190.0,0
RmlnaHROb2RlOjUzNDAz,53403,cassie-robb-vs-cristina-crist-53403,RXZlbnROb2RlOjU2MTg=,RmlnaHRlck5vZGU6MjU1Mg==,RmlnaHRlck5vZGU6Mjc5MTQ=,RmlnaHRlck5vZGU6Mjc5MTQ=,MC,Strawweight,115.0,KO/TKO,,2.0,0:52,-142.0,112.0,0
RmlnaHROb2RlOjU0Mjgy,54282,ryan-sanson-vs-jeremy-waltron-54282,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6NjE4Mjk=,RmlnaHRlck5vZGU6NjE4MzA=,RmlnaHRlck5vZGU6NjE4Mjk=,MC,Catchweight,160.0,Decision,Unanimous,5.0,5:00,-240.0,190.0,0
RmlnaHROb2RlOjU0MjUz,54253,adam-wilson-vs-bryan-creighton-54253,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6MTY1OTE=,RmlnaHRlck5vZGU6MzY2OQ==,,MC,,,,,,,,,1
RmlnaHROb2RlOjU0Mjc4,54278,stevie-taylor-vs-michael-holmes-54278,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6NjE4MjM=,RmlnaHRlck5vZGU6NDA1MQ==,,MC,,,,,,,,,1
RmlnaHROb2RlOjU0Mjgw,54280,marcus-grubic-vs-shane-omer-54280,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6NjE4MjU=,RmlnaHRlck5vZGU6NjE4MjY=,,MC,,,,,,,,,1
RmlnaHROb2RlOjUzOTQy,53942,paul-venis-vs-stanoi-tabakov-53942,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6NjE1NTI=,RmlnaHRlck5vZGU6NTkxMTA=,RmlnaHRlck5vZGU6NjE1NTI=,ME,Heavyweight,265.0,KO/TKO,,3.0,0:47,-189.0,159.0,0
RmlnaHROb2RlOjU0Mjcz,54273,bart-krol-vs-pic-jardine-54273,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6NTE3MDU=,RmlnaHRlck5vZGU6NjE4MTg=,RmlnaHRlck5vZGU6NjE4MTg=,CO,Catchweight,175.0,KO/TKO,,3.0,0:35,-500.0,375.0,0
RmlnaHROb2RlOjU0Mjc0,54274,john-ferguson-vs-danny-moir-54274,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6NDkwMzE=,RmlnaHRlck5vZGU6NjE4MTk=,RmlnaHRlck5vZGU6NjE4MTk=,MC,Middleweight,185.0,Decision,Split,5.0,5:00,-160.0,130.0,0
RmlnaHROb2RlOjY4MTU0,68154,stevie-taylor-vs-jakub-kosicki-68154,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6NjE4MjM=,RmlnaHRlck5vZGU6NjYyNjg=,RmlnaHRlck5vZGU6NjE4MjM=,MC,Catchweight,195.0,KO/TKO,,4.0,1:51,,,0
RmlnaHROb2RlOjU0MjUy,54252,danny-christie-vs-jimmy-millar-54252,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6NDc1NzQ=,RmlnaHRlck5vZGU6OTc5Ng==,RmlnaHRlck5vZGU6NDc1NzQ=,MC,Catchweight,175.0,Decision,Unanimous,5.0,5:00,-475.0,375.0,0
RmlnaHROb2RlOjU0Mjc5,54279,brad-taylor-vs-dan-mohammed-54279,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6NTY3ODA=,RmlnaHRlck5vZGU6NjE4MjQ=,RmlnaHRlck5vZGU6NTY3ODA=,MC,Bantamweight,135.0,KO/TKO,,1.0,0:43,-260.0,200.0,0
RmlnaHROb2RlOjU0Mjc1,54275,gary-slator-vs-rob-cunningham-54275,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6NjE4MjA=,RmlnaHRlck5vZGU6NDcxMjQ=,RmlnaHRlck5vZGU6NjE4MjA=,MC,,300.0,KO/TKO,,1.0,0:56,-130.0,100.0,0
RmlnaHROb2RlOjU0Mjc3,54277,cameron-hardy-vs-rafal-pawlowski-54277,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6Mjk3OTc=,RmlnaHRlck5vZGU6NjE4MjI=,,MC,,,,,,,,,1
RmlnaHROb2RlOjU0MzIw,54320,cameron-hardy-vs-bryan-creighton-54320,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6Mjk3OTc=,RmlnaHRlck5vZGU6MzY2OQ==,RmlnaHRlck5vZGU6Mjk3OTc=,MC,Featherweight,145.0,KO/TKO,,5.0,0:43,-260.0,200.0,0
RmlnaHROb2RlOjU0Mjc2,54276,jack-culshaw-vs-bartek-kanabey-54276,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6NjE4MjE=,RmlnaHRlck5vZGU6NTY2NjI=,RmlnaHRlck5vZGU6NjE4MjE=,MC,Featherweight,145.0,KO/TKO,,3.0,1:35,145.0,-175.0,0
RmlnaHROb2RlOjU0Mjgx,54281,will-rochester-vs-luke-beamish-54281,RXZlbnROb2RlOjU2MzE=,RmlnaHRlck5vZGU6NjE4Mjc=,RmlnaHRlck5vZGU6NjE4Mjg=,RmlnaHRlck5vZGU6NjE4Mjg=,MC,Catchweight,165.0,Decision,Unanimous,5.0,5:00,135.0,-165.0,0
RmlnaHROb2RlOjU0MTI1,54125,dameko-labon-vs-aj-iriarte-54125,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6NTUwNzE=,RmlnaHRlck5vZGU6NjE2OTk=,,PL,,,,,,,,,1
RmlnaHROb2RlOjU0MTI2,54126,peter-peraza-vs-wayna-reid-54126,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6NDI4MzI=,RmlnaHRlck5vZGU6NTAzNTY=,RmlnaHRlck5vZGU6NTAzNTY=,PL,Catchweight,165.0,Decision,Split,5.0,5:00,160.0,-200.0,0
RmlnaHROb2RlOjU0OTg0,54984,yosdenis-cedeno-vs-josh-zuckerman-54984,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6MzUzNw==,RmlnaHRlck5vZGU6NjM3OA==,RmlnaHRlck5vZGU6NjM3OA==,PL,Catchweight,165.0,KO/TKO,,4.0,0:31,-550.0,400.0,0
RmlnaHROb2RlOjU0MDky,54092,markus-suarez-vs-david-simpson-54092,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6NTUwNTQ=,RmlnaHRlck5vZGU6MzY5OTQ=,RmlnaHRlck5vZGU6MzY5OTQ=,PL,Middleweight,185.0,KO/TKO,,3.0,1:03,-182.0,152.0,0
RmlnaHROb2RlOjU0MDkw,54090,leonardo-perdomo-vs-steven-banks-54090,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6NTQxNDQ=,RmlnaHRlck5vZGU6MjEyNg==,,MC,,,,,,,-700.0,500.0,1
RmlnaHROb2RlOjU0MDgz,54083,kai-stewart-vs-bryan-duran-54083,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6NDIyMzA=,RmlnaHRlck5vZGU6NDQ3NjI=,RmlnaHRlck5vZGU6NDIyMzA=,ME,Featherweight,145.0,Decision,Unanimous,5.0,5:00,-115.0,-115.0,0
RmlnaHROb2RlOjU0MDkx,54091,edgard-plazaola-vs-eric-dodson-54091,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6NDM5MjI=,RmlnaHRlck5vZGU6NDczMTY=,RmlnaHRlck5vZGU6NDM5MjI=,MC,Featherweight,145.0,KO/TKO,,4.0,0:38,-245.0,195.0,0
RmlnaHROb2RlOjU0MDg5,54089,chris-garcia-vs-micah-livingston-54089,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6NTQxOTg=,RmlnaHRlck5vZGU6NTkxMjA=,RmlnaHRlck5vZGU6NTQxOTg=,MC,Bantamweight,135.0,KO/TKO,,2.0,1:29,,,0
RmlnaHROb2RlOjU0MDg0,54084,keith-richardson-vs-alberto-blas-54084,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6MjczNg==,RmlnaHRlck5vZGU6MjMxNDA=,RmlnaHRlck5vZGU6MjMxNDA=,CO,Bantamweight,135.0,KO/TKO,Punches,1.0,1:10,130.0,-160.0,0
RmlnaHROb2RlOjU0MDg2,54086,gee-perez-vs-albert-inclan-54086,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6NDk2NzY=,RmlnaHRlck5vZGU6NDM1MzM=,RmlnaHRlck5vZGU6NDk2NzY=,MC,Catchweight,130.0,KO/TKO,,5.0,0:54,-240.0,190.0,0
RmlnaHROb2RlOjU0MDg1,54085,jared-warren-vs-john-michael-escoboza-54085,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6MzUyMTI=,RmlnaHRlck5vZGU6MzQxNDQ=,RmlnaHRlck5vZGU6MzUyMTI=,MC,Middleweight,185.0,Decision,Unanimous,5.0,5:00,-145.0,115.0,0
RmlnaHROb2RlOjU0MDg4,54088,justin-sanchez-vs-rick-caruso-54088,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6NTA3MTI=,RmlnaHRlck5vZGU6Mjk3MDk=,RmlnaHRlck5vZGU6NTA3MTI=,MC,Bantamweight,135.0,KO/TKO,,2.0,1:28,-515.0,390.0,0
RmlnaHROb2RlOjU0MDg3,54087,christine-vicens-vs-melanie-shah-54087,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6NDM5MjE=,RmlnaHRlck5vZGU6NDkzNTE=,RmlnaHRlck5vZGU6NDM5MjE=,MC,Flyweight,125.0,KO/TKO,Corner Stoppage,1.0,2:00,-400.0,300.0,0
RmlnaHROb2RlOjU0OTgz,54983,leonardo-perdomo-vs-leo-bercier-54983,RXZlbnROb2RlOjU3ODc=,RmlnaHRlck5vZGU6NTQxNDQ=,RmlnaHRlck5vZGU6MTYyOTQ=,RmlnaHRlck5vZGU6NTQxNDQ=,MC,Heavyweight,265.0,KO/TKO,,1.0,1:40,-800.0,550.0,0
RmlnaHROb2RlOjU1MjI1,55225,fernando-gonzalez-vs-rodney-thomas-55225,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6NDkwMA==,RmlnaHRlck5vZGU6NjI5Nzk=,RmlnaHRlck5vZGU6NDkwMA==,CO,Middleweight,185.0,Decision,Unanimous,5.0,5:00,-225.0,185.0,0
RmlnaHROb2RlOjU1MzMz,55333,victor-rosas-vs-luis-iniguez-55333,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6MTcyNzY=,RmlnaHRlck5vZGU6NjMwMjA=,RmlnaHRlck5vZGU6MTcyNzY=,MC,Bantamweight,135.0,Decision,Split,5.0,5:00,-370.0,295.0,0
RmlnaHROb2RlOjU0NDUy,54452,robbie-peralta-vs-ruben-warr-54452,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6MTI2MA==,RmlnaHRlck5vZGU6Mjc5NTI=,RmlnaHRlck5vZGU6Mjc5NTI=,ME,Lightweight,155.0,KO/TKO,Punches,1.0,0:06,-240.0,190.0,0
RmlnaHROb2RlOjU0Njk5,54699,luis-villasenor-vs-brett-fields-54699,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6NDIyMjk=,RmlnaHRlck5vZGU6NDIyMjg=,RmlnaHRlck5vZGU6NDIyMjk=,MC,Welterweight,170.0,KO/TKO,,1.0,1:11,200.0,-260.0,0
RmlnaHROb2RlOjU0NTkz,54593,danny-pettit-vs-van-vo-54593,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6NjAwMDA=,RmlnaHRlck5vZGU6MzY2MTQ=,RmlnaHRlck5vZGU6MzY2MTQ=,MC,Featherweight,145.0,KO/TKO,,1.0,0:57,-280.0,220.0,0
RmlnaHROb2RlOjU1MzIx,55321,riley-pellegrino-vs-jordan-christensen-55321,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6NjI4MDQ=,RmlnaHRlck5vZGU6MzU1OTA=,RmlnaHRlck5vZGU6MzU1OTA=,MC,Catchweight,175.0,KO/TKO,,2.0,2:00,275.0,-350.0,0
RmlnaHROb2RlOjU0ODAz,54803,squire-redfern-vs-richard-brooks-54803,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6NjI2NDA=,RmlnaHRlck5vZGU6NjE2Nzk=,RmlnaHRlck5vZGU6NjI2NDA=,MC,Lightweight,155.0,KO/TKO,,5.0,0:53,200.0,-260.0,0
RmlnaHROb2RlOjU1MjI0,55224,alexander-gutierrez-vs-isaiah-garcia-55224,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6NjI5Nzc=,RmlnaHRlck5vZGU6NjI5Nzg=,RmlnaHRlck5vZGU6NjI5Nzc=,MC,Flyweight,125.0,Decision,Unanimous,5.0,5:00,-150.0,120.0,0
RmlnaHROb2RlOjU0ODAy,54802,caleb-avila-vs-joshua-ofiu-54802,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6NjI2Mzk=,RmlnaHRlck5vZGU6MTA4MDk=,,MC,Light Heavyweight,205.0,,,,,,,1
RmlnaHROb2RlOjU1MDA3,55007,luther-paipa-vs-sean-hotusing-55007,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6NjI4MDM=,RmlnaHRlck5vZGU6NDU2MjE=,,MC,,,,,,,120.0,-150.0,1
RmlnaHROb2RlOjU0NTMw,54530,daniel-alvarez-vs-derek-perez-54530,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6NjIyOTI=,RmlnaHRlck5vZGU6MzU1ODM=,,MC,Bantamweight,135.0,,,,,,,1
RmlnaHROb2RlOjU0NTky,54592,fernando-gonzalez-vs-kyle-mcelroy-54592,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6NDkwMA==,RmlnaHRlck5vZGU6NDEyNjY=,,MC,,,,,,,,,1
RmlnaHROb2RlOjU1MDA4,55008,riley-pellegrino-vs-samuel-romero-55008,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6NjI4MDQ=,RmlnaHRlck5vZGU6MjgyMDM=,,MC,,,,,,,,,1
RmlnaHROb2RlOjU1MzY1,55365,joseph-white-vs-caleb-avila-55365,RXZlbnROb2RlOjU4MTA=,RmlnaHRlck5vZGU6NTQxNDU=,RmlnaHRlck5vZGU6NjI2Mzk=,RmlnaHRlck5vZGU6NTQxNDU=,MC,,,KO/TKO,,3.0,1:04,,,0
