id,bout_id,sportsbook_id,outcome_1_id,fighter_1_odds_open,fighter_1_odds_worst,fighter_1_odds_current,fighter_1_odds_best,outcome_2_id,fighter_2_odds_open,fighter_2_odds_worst,fighter_2_odds_current,fighter_2_odds_best
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU0OTU=,RmlnaHROb2RlOjczNjg4,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU0NjY2NQ==,-649.0,-649.0,-649.0,-649.0,T3V0Y29tZU5vZGU6NjU0NjY2Ng==,400.0,400.0,400.0,400.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTY4NjY=,RmlnaHROb2RlOjczNjg4,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU0ODczMw==,-667.0,-667.0,-667.0,-667.0,T3V0Y29tZU5vZGU6NjU0ODczNA==,392.0,392.0,392.0,392.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNjU=,RmlnaHROb2RlOjczNjg4,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU0NjIwOA==,-714.0,-1000.0,-1000.0,-714.0,T3V0Y29tZU5vZGU6NjU0NjIwNw==,371.0,371.0,490.0,490.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU4NzA=,RmlnaHROb2RlOjczNjg4,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU0NzIwMg==,-660.0,-660.0,-655.0,-650.0,T3V0Y29tZU5vZGU6NjU0NzIwMQ==,373.0,348.0,371.0,373.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNTc=,RmlnaHROb2RlOjczNjg4,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU0NjE5Mg==,-650.0,-650.0,-650.0,-650.0,T3V0Y29tZU5vZGU6NjU0NjE5MQ==,375.0,375.0,475.0,475.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNjc=,RmlnaHROb2RlOjczNjg5,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU0NjIxMg==,-169.0,-169.0,-167.0,-156.0,T3V0Y29tZU5vZGU6NjU0NjIxMQ==,116.0,109.0,116.0,118.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNTg=,RmlnaHROb2RlOjczNjg5,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU0NjE5NA==,-160.0,-160.0,-155.0,-140.0,T3V0Y29tZU5vZGU6NjU0NjE5Mw==,120.0,100.0,115.0,120.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU0OTg=,RmlnaHROb2RlOjczNjg5,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU0NjY3MQ==,-163.0,-163.0,-163.0,-163.0,T3V0Y29tZU5vZGU6NjU0NjY3Mg==,120.0,120.0,120.0,120.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU4Njk=,RmlnaHROb2RlOjczNjg5,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU0NzIwMA==,-165.0,-165.0,-140.0,-138.0,T3V0Y29tZU5vZGU6NjU0NzE5OQ==,119.0,-104.0,101.0,119.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTY4NjE=,RmlnaHROb2RlOjczNjg5,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU0ODcyMw==,-161.0,-161.0,-156.0,-141.0,T3V0Y29tZU5vZGU6NjU0ODcyNA==,121.0,101.0,116.0,121.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTYwOTA=,RmlnaHROb2RlOjczODc4,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU0NzU4MA==,150.0,150.0,170.0,170.0,T3V0Y29tZU5vZGU6NjU0NzU3OQ==,-233.0,-256.0,-256.0,-233.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU4NzM=,RmlnaHROb2RlOjczODc4,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU0NzIwOA==,146.0,130.0,139.0,146.0,T3V0Y29tZU5vZGU6NjU0NzIwNw==,-206.0,-206.0,-196.0,-190.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU1MDE=,RmlnaHROb2RlOjczODc4,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU0NjY3OA==,150.0,150.0,150.0,150.0,T3V0Y29tZU5vZGU6NjU0NjY3Nw==,-200.0,-200.0,-200.0,-200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNTI=,RmlnaHROb2RlOjczODc4,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU0NjE4MQ==,200.0,150.0,175.0,200.0,T3V0Y29tZU5vZGU6NjU0NjE4Mg==,-300.0,-300.0,-205.0,-190.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTY4NTk=,RmlnaHROb2RlOjczODc4,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU0ODcxOQ==,150.0,146.0,154.0,154.0,T3V0Y29tZU5vZGU6NjU0ODcyMA==,-200.0,-204.0,-204.0,-189.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU0OTM=,RmlnaHROb2RlOjczNjg3,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU0NjY2MQ==,-120.0,-120.0,-105.0,-105.0,T3V0Y29tZU5vZGU6NjU0NjY2Mg==,-110.0,-120.0,-120.0,-110.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNjQ=,RmlnaHROb2RlOjczNjg3,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU0NjIwNg==,-125.0,-125.0,-111.0,101.0,T3V0Y29tZU5vZGU6NjU0NjIwNQ==,-115.0,-145.0,-130.0,-115.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTY4NjA=,RmlnaHROb2RlOjczNjg3,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU0ODcyMQ==,-125.0,-125.0,-115.0,105.0,T3V0Y29tZU5vZGU6NjU0ODcyMg==,-115.0,-145.0,-125.0,-115.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNTE=,RmlnaHROb2RlOjczNjg3,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU0NjE4MA==,-220.0,-220.0,105.0,125.0,T3V0Y29tZU5vZGU6NjU0NjE3OQ==,155.0,-145.0,-125.0,155.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU4NzQ=,RmlnaHROb2RlOjczNjg3,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU0NzIwOQ==,-125.0,-126.0,100.0,104.0,T3V0Y29tZU5vZGU6NjU0NzIxMA==,-110.0,-150.0,-138.0,-110.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTcwNjg=,RmlnaHROb2RlOjczNzA5,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU0OTAxOA==,-256.0,-278.0,-256.0,-256.0,T3V0Y29tZU5vZGU6NjU0OTAxNw==,178.0,170.0,170.0,182.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNTA=,RmlnaHROb2RlOjczNzA5,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU0NjE3OA==,-250.0,-250.0,-250.0,-250.0,T3V0Y29tZU5vZGU6NjU0NjE3Nw==,170.0,170.0,210.0,210.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU0OTk=,RmlnaHROb2RlOjczNzA5,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU0NjY3Mw==,-225.0,-225.0,-225.0,-225.0,T3V0Y29tZU5vZGU6NjU0NjY3NA==,163.0,163.0,163.0,163.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTY4NjM=,RmlnaHROb2RlOjczNzA5,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU0ODcyNw==,-250.0,-250.0,-250.0,-250.0,T3V0Y29tZU5vZGU6NjU0ODcyOA==,175.0,175.0,175.0,175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU4NzU=,RmlnaHROb2RlOjczNzA5,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU0NzIxMQ==,-245.0,-257.0,-257.0,-245.0,T3V0Y29tZU5vZGU6NjU0NzIxMg==,170.0,169.0,178.0,178.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTY4NTg=,RmlnaHROb2RlOjczNjkw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU0ODcxOA==,183.0,183.0,183.0,183.0,T3V0Y29tZU5vZGU6NjU0ODcxNw==,-263.0,-263.0,-263.0,-263.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNTk=,RmlnaHROb2RlOjczNjkw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU0NjE5NQ==,-115.0,-115.0,220.0,220.0,T3V0Y29tZU5vZGU6NjU0NjE5Ng==,-125.0,-260.0,-260.0,-125.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU0OTQ=,RmlnaHROb2RlOjczNjkw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU0NjY2Mw==,163.0,163.0,210.0,210.0,T3V0Y29tZU5vZGU6NjU0NjY2NA==,-225.0,-275.0,-275.0,-225.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNjg=,RmlnaHROb2RlOjczNjkw,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU0NjIxMw==,157.0,157.0,204.0,211.0,T3V0Y29tZU5vZGU6NjU0NjIxNA==,-233.0,-333.0,-303.0,-233.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU4NjQ=,RmlnaHROb2RlOjc0ODYz,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU0NzE5MA==,-275.0,-296.0,-296.0,-275.0,T3V0Y29tZU5vZGU6NjU0NzE4OQ==,188.0,188.0,201.0,201.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNjI=,RmlnaHROb2RlOjc0ODYz,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU0NjIwMg==,-294.0,-294.0,-294.0,-294.0,T3V0Y29tZU5vZGU6NjU0NjIwMQ==,190.0,181.0,228.0,228.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNDg=,RmlnaHROb2RlOjc0ODYz,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU0NjE3NA==,-290.0,-290.0,-290.0,-290.0,T3V0Y29tZU5vZGU6NjU0NjE3Mw==,190.0,190.0,245.0,245.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU0OTE=,RmlnaHROb2RlOjc0ODYz,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU0NjY1Nw==,-250.0,-250.0,-250.0,-250.0,T3V0Y29tZU5vZGU6NjU0NjY1OA==,175.0,175.0,175.0,175.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTY4NTU=,RmlnaHROb2RlOjc0ODYz,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU0ODcxMQ==,-294.0,-294.0,-294.0,-294.0,T3V0Y29tZU5vZGU6NjU0ODcxMg==,199.0,199.0,199.0,199.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNTQ=,RmlnaHROb2RlOjc0NjI0,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU0NjE4Ng==,-800.0,-800.0,-700.0,-700.0,T3V0Y29tZU5vZGU6NjU0NjE4NQ==,425.0,400.0,400.0,425.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU4NjU=,RmlnaHROb2RlOjc0NjI0,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU0NzE5Mg==,-700.0,-734.0,-734.0,-700.0,T3V0Y29tZU5vZGU6NjU0NzE5MQ==,388.0,376.0,376.0,388.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNjM=,RmlnaHROb2RlOjc0NjI0,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU0NjIwNA==,-769.0,-1000.0,-909.0,-769.0,T3V0Y29tZU5vZGU6NjU0NjIwMw==,394.0,367.0,436.0,440.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU0OTA=,RmlnaHROb2RlOjc0NjI0,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU0NjY1NQ==,-549.0,-649.0,-649.0,-549.0,T3V0Y29tZU5vZGU6NjU0NjY1Ng==,350.0,350.0,450.0,450.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTY4NjQ=,RmlnaHROb2RlOjc0NjI0,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU0ODcyOQ==,-714.0,-714.0,-714.0,-714.0,T3V0Y29tZU5vZGU6NjU0ODczMA==,414.0,414.0,414.0,414.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU4NzI=,RmlnaHROb2RlOjczNjg2,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU0NzIwNQ==,-145.0,-188.0,-188.0,-145.0,T3V0Y29tZU5vZGU6NjU0NzIwNg==,105.0,105.0,134.0,134.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU0OTY=,RmlnaHROb2RlOjczNjg2,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU0NjY2Nw==,-138.0,-163.0,-163.0,-125.0,T3V0Y29tZU5vZGU6NjU0NjY2OA==,105.0,-110.0,130.0,130.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNTM=,RmlnaHROb2RlOjczNjg2,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU0NjE4NA==,-145.0,-170.0,-170.0,-145.0,T3V0Y29tZU5vZGU6NjU0NjE4Mw==,105.0,105.0,145.0,145.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTY4NjI=,RmlnaHROb2RlOjczNjg2,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU0ODcyNQ==,-145.0,-169.0,-169.0,-145.0,T3V0Y29tZU5vZGU6NjU0ODcyNg==,105.0,105.0,129.0,129.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU1MTU=,RmlnaHROb2RlOjczNjg2,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU0NjcwNg==,-149.0,-222.0,-222.0,-149.0,T3V0Y29tZU5vZGU6NjU0NjcwNQ==,103.0,103.0,150.0,150.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNjY=,RmlnaHROb2RlOjczNjkx,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU0NjIwOQ==,129.0,112.0,112.0,129.0,T3V0Y29tZU5vZGU6NjU0NjIxMA==,-189.0,-189.0,-161.0,-161.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTY4NjU=,RmlnaHROb2RlOjczNjkx,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU0ODczMg==,135.0,121.0,121.0,135.0,T3V0Y29tZU5vZGU6NjU0ODczMQ==,-175.0,-175.0,-161.0,-161.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU4NjY=,RmlnaHROb2RlOjczNjkx,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU0NzE5Mw==,129.0,107.0,121.0,129.0,T3V0Y29tZU5vZGU6NjU0NzE5NA==,-180.0,-180.0,-169.0,-148.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTU0ODg=,RmlnaHROb2RlOjczNjkx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU0NjY1MQ==,120.0,120.0,120.0,120.0,T3V0Y29tZU5vZGU6NjU0NjY1Mg==,-163.0,-163.0,-163.0,-163.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM0OTUxNjE=,RmlnaHROb2RlOjczNjkx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU0NjE5OQ==,170.0,135.0,142.0,170.0,T3V0Y29tZU5vZGU6NjU0NjIwMA==,-250.0,-250.0,-162.0,-162.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIyNjU=,RmlnaHROb2RlOjc0NDgx,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU1NTk0Nw==,-500.0,-615.0,-475.0,-475.0,T3V0Y29tZU5vZGU6NjU1NTk0Ng==,305.0,294.0,294.0,355.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDE5ODA=,RmlnaHROb2RlOjc0NDgx,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU1NTUzOA==,-150.0,-650.0,-450.0,-150.0,T3V0Y29tZU5vZGU6NjU1NTUzNw==,110.0,110.0,350.0,475.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIwMzY=,RmlnaHROb2RlOjc0NDgx,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU1NTY0NA==,-450.0,-649.0,-450.0,-450.0,T3V0Y29tZU5vZGU6NjU1NTY0NQ==,300.0,300.0,300.0,400.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIwMTg=,RmlnaHROb2RlOjc0NDgx,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU1NTYwOQ==,-526.0,-714.0,-625.0,-500.0,T3V0Y29tZU5vZGU6NjU1NTYwOA==,298.0,289.0,311.0,368.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDI1NTI=,RmlnaHROb2RlOjc0NDgx,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU1NjQ1Ng==,-588.0,-667.0,-455.0,-400.0,T3V0Y29tZU5vZGU6NjU1NjQ1Nw==,348.0,250.0,280.0,392.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIyNjQ=,RmlnaHROb2RlOjc0NDgy,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU1NTk0NA==,-920.0,-924.0,-920.0,-920.0,T3V0Y29tZU5vZGU6NjU1NTk0NQ==,462.0,462.0,462.0,463.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDE5ODQ=,RmlnaHROb2RlOjc0NDgy,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU1NTU0Ng==,-900.0,-900.0,-900.0,-900.0,T3V0Y29tZU5vZGU6NjU1NTU0NQ==,500.0,500.0,600.0,600.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIwMTk=,RmlnaHROb2RlOjc0NDgy,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU1NTYxMQ==,-1111.0,-1667.0,-1667.0,-1111.0,T3V0Y29tZU5vZGU6NjU1NTYxMA==,488.0,463.0,539.0,570.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIwMzM=,RmlnaHROb2RlOjc0NDgy,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU1NTYzOA==,-800.0,-800.0,-800.0,-800.0,T3V0Y29tZU5vZGU6NjU1NTYzOQ==,450.0,450.0,450.0,450.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDI1NTA=,RmlnaHROb2RlOjc0NDgy,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU1NjQ1Mg==,-910.0,-910.0,-910.0,-910.0,T3V0Y29tZU5vZGU6NjU1NjQ1Mw==,460.0,460.0,460.0,460.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDE5Nzc=,RmlnaHROb2RlOjc0NDc4,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU1NTUzMg==,-2500.0,-4000.0,-4000.0,-2500.0,T3V0Y29tZU5vZGU6NjU1NTUzMQ==,1200.0,1200.0,1600.0,1600.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIwNDA=,RmlnaHROb2RlOjc0NDc4,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU1NTY1Mg==,-3333.0,-3333.0,-3333.0,-3333.0,T3V0Y29tZU5vZGU6NjU1NTY1Mw==,900.0,900.0,900.0,900.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIwNDI=,RmlnaHROb2RlOjc0NDc4,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU1NTY1Nw==,-5000.0,-10000.0,-10000.0,-5000.0,T3V0Y29tZU5vZGU6NjU1NTY1Ng==,782.0,782.0,927.0,927.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIyNjk=,RmlnaHROb2RlOjc0NDc4,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU1NTk1NA==,-5000.0,-5000.0,-4850.0,-4850.0,T3V0Y29tZU5vZGU6NjU1NTk1NQ==,904.0,898.0,898.0,904.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDI1NDY=,RmlnaHROb2RlOjc0NDc4,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU1NjQ0NA==,-2500.0,-3333.0,-3333.0,-2500.0,T3V0Y29tZU5vZGU6NjU1NjQ0NQ==,1175.0,1175.0,1408.0,1408.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDI1NDc=,RmlnaHROb2RlOjc0NDc5,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU1NjQ0Ng==,-323.0,-400.0,-400.0,-278.0,T3V0Y29tZU5vZGU6NjU1NjQ0Nw==,213.0,193.0,250.0,250.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIyNjc=,RmlnaHROb2RlOjc0NDc5,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU1NTk1MA==,-300.0,-310.0,-295.0,-295.0,T3V0Y29tZU5vZGU6NjU1NTk1MQ==,203.0,200.0,200.0,209.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIwMzU=,RmlnaHROb2RlOjc0NDc5,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU1NTY0Mg==,-275.0,-333.0,-333.0,-275.0,T3V0Y29tZU5vZGU6NjU1NTY0Mw==,200.0,200.0,225.0,225.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIwMTQ=,RmlnaHROb2RlOjc0NDc5,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU1NTYwMQ==,-312.0,-435.0,-400.0,-312.0,T3V0Y29tZU5vZGU6NjU1NTYwMA==,199.0,199.0,247.0,258.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDE5Nzk=,RmlnaHROb2RlOjc0NDc5,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU1NTUzNg==,-300.0,-400.0,-400.0,-280.0,T3V0Y29tZU5vZGU6NjU1NTUzNQ==,200.0,200.0,300.0,300.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIyNjY=,RmlnaHROb2RlOjc0NDgw,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU1NTk0OA==,145.0,143.0,145.0,145.0,T3V0Y29tZU5vZGU6NjU1NTk0OQ==,-205.0,-205.0,-205.0,-202.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIwMzQ=,RmlnaHROb2RlOjc0NDgw,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU1NTY0MA==,140.0,140.0,140.0,140.0,T3V0Y29tZU5vZGU6NjU1NTY0MQ==,-188.0,-188.0,-188.0,-188.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDE5ODE=,RmlnaHROb2RlOjc0NDgw,U3BvcnRzYm9va05vZGU6MTA=,T3V0Y29tZU5vZGU6NjU1NTUzOQ==,150.0,140.0,155.0,170.0,T3V0Y29tZU5vZGU6NjU1NTU0MA==,-200.0,-200.0,-180.0,-165.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDI1NDg=,RmlnaHROb2RlOjc0NDgw,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU1NjQ0OQ==,139.0,124.0,139.0,150.0,T3V0Y29tZU5vZGU6NjU1NjQ0OA==,-179.0,-200.0,-179.0,-164.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIwMTc=,RmlnaHROb2RlOjc0NDgw,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU1NTYwNg==,145.0,138.0,143.0,148.0,T3V0Y29tZU5vZGU6NjU1NTYwNw==,-213.0,-213.0,-213.0,-200.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIwMzE=,RmlnaHROb2RlOjc0NTE3,U3BvcnRzYm9va05vZGU6Mjc=,T3V0Y29tZU5vZGU6NjU1NTYzNA==,-188.0,-225.0,-225.0,-188.0,T3V0Y29tZU5vZGU6NjU1NTYzNQ==,140.0,140.0,163.0,163.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIwNTg=,RmlnaHROb2RlOjc0NTE3,U3BvcnRzYm9va05vZGU6MjE=,T3V0Y29tZU5vZGU6NjU1NTY4OQ==,-200.0,-323.0,-323.0,-200.0,T3V0Y29tZU5vZGU6NjU1NTY4OA==,135.0,135.0,205.0,205.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDIyNjA=,RmlnaHROb2RlOjc0NTE3,U3BvcnRzYm9va05vZGU6Mg==,T3V0Y29tZU5vZGU6NjU1NTkzNg==,-195.0,-250.0,-250.0,-194.0,T3V0Y29tZU5vZGU6NjU1NTkzNw==,139.0,138.0,173.0,173.0
T2ZmZXJUYWJsZU9mZmVyTm9kZToxMDM1MDI1NTM=,RmlnaHROb2RlOjc0NTE3,U3BvcnRzYm9va05vZGU6Mjg=,T3V0Y29tZU5vZGU6NjU1NjQ1OA==,-240.0,-250.0,-250.0,-240.0,T3V0Y29tZU5vZGU6NjU1NjQ1OQ==,170.0,170.0,175.0,175.0
